0.0,-1.1650675159638145e-05,0.0008476149828713311,-1.6429979303389962e-05,-0.0016413044703619132,5.588709683985387e-07,0.0025727282143124864,1.5613698863701028e-05,0.0003734106154020507,1.1453003888306588e-05,-0.0001378549312911825,6.307082123916468e-06,-0.0009153239920118234,1.983619272454298e-05,0.006019845919544846,0.00019380814064527525,0.006345083829027018,0.0004014868783489472,0.011898035489889788,0.000747643708539842,0.018702034047880033,0.0011559257350227485,0.01826194439634255,0.001572080251488877,0.017775824864372094
0.0,-7.177629431880985e-06,-0.0025364859711702694,-8.145774021035987e-06,0.0025565888890019435,-5.073692357458314e-06,-0.00030954140948628904,2.2370154848409107e-05,0.0015375017596459411,2.745185260370355e-05,-4.5890180140246066e-05,1.2910858589755438e-05,-0.0010227888689342496,5.364618174923902e-05,0.0037900197260491274,0.00018022014488340728,0.008361993893180191,0.0003961054227302915,0.011974110484508596,0.0007552922620799139,0.01780004973475939,0.0011584569730265094,0.017398916444483447,0.0016058912966927458,0.02140050574880772
0.0,-4.831005308972411e-05,0.003838644456169115,-2.4529004341672623e-06,-0.00032239172670265237,4.632250708764088e-06,-5.0892281497881564e-05,1.7791579931060008e-05,0.002513521567713811,3.2002139281224225e-05,-0.00030659499253061226,2.60579786292807e-05,0.002013126936000005,7.932084836635127e-05,0.0016317244656195993,0.00016601004602841463,0.007305218574074983,0.0004014514140462078,0.014121223105910076,0.0007548827500927868,0.01565020902132349,0.0011674616783776213,0.019579664024569787,0.0016092376082223062,0.019573408505763258
0.0,-5.402534543123387e-05,0.0028976127819753655,4.787513652463849e-06,0.0014467952474826325,2.2481346250067956e-06,0.0007417369624811583,1.9185070776286887e-05,-0.0018795253458003566,1.1580503471949647e-05,0.0003612483048232746,5.732070196475517e-05,0.0016089283926515618,9.578176715740177e-05,0.003125205653749072,0.00015114713512839027,0.004357699395740499,0.0004148114543147571,0.01436443536903707,0.0007526971489184428,0.017086463797782576,0.0011722903805554468,0.020241578034051796,0.0016197224909446635,0.018781920746148286
0.0,-5.610253433226458e-05,0.0036357556368249505,-5.73532121267601e-06,0.0011305085609171575,2.2128287329242886e-05,-0.0007317586217070108,1.282639725861972e-05,-0.0003515958056043581,-5.8009273951804995e-06,0.0001545645021163056,7.527584649761968e-05,0.004558600597413278,0.00010373471721033967,-0.00152251747316373,0.00016706011054539452,0.00739040000333711,0.0003999693829328806,0.014424162803402042,0.0007605469996560503,0.016327607991001004,0.0011764979439944873,0.01954454854399236,0.0016424223739216904,0.02119910797585701
0.0,-4.2445018650601846e-05,0.00035323972437842745,-1.0174103083073749e-05,0.002969338173465117,3.405019981076198e-05,9.676239303410924e-05,5.729654303561439e-07,-0.0020034804127792814,-5.416733534841508e-06,0.00039219495391010716,8.096569695836001e-05,0.004298387587909583,0.00011686779502695534,-0.0008608805362199828,0.00017533611089643567,0.007616725648601499,0.0003960623284708119,0.012173644962212972,0.0007657887735976449,0.018536783344200163,0.0011796992138978595,0.019031221764574058,0.001656667005783952,0.021921351015678672
0.0,-5.141238383534059e-05,0.0010774126521680986,-7.621300553202908e-06,0.002578127027549826,3.902442270165856e-05,0.0010866734243086366,-4.42752711826169e-06,-0.0016341548521777705,2.9240588800220097e-06,0.00030188929315166094,7.668191466641475e-05,0.003332007712486003,0.00012515352365014625,0.0034623445149848876,0.0001873951506952432,0.003088407491726559,0.0004020912369257632,0.013536220682861417,0.0007564291458138842,0.018772946916546237,0.0011948677983675028,0.01953186125965176,0.001650210263695536,0.020139950353937657
0.0,-6.682601209231542e-05,0.002911202174817913,8.381889785058673e-07,0.0025970579505153386,2.8686976691199955e-05,-0.0003724192146891052,9.372134219855012e-06,0.000387266027772335,1.2622174705440971e-05,9.339164243643245e-05,5.171952838865333e-05,0.002747440909052387,0.00014000410772362844,0.0026431671775833036,0.00021285246388243596,0.005349591900180352,0.0003907401536611621,0.013544411632700207,0.0007569046080972612,0.01615205502929804,0.001208997762383238,0.02180426772549851,0.0016355650508282592,0.017075393710568692
0.0,-8.02410726816061e-05,0.004468637965103186,1.1632786729405865e-05,0.00259433083353674,1.0868469639932812e-05,-0.0008025547919903668,2.9150677330748933e-05,0.0006673474735433282,1.4097292680418623e-05,-0.00017746293549458485,3.64619778617781e-05,0.0035220174807365397,0.00014231651165730528,0.004388917561013057,0.00022957939710649387,0.004384094665237926,0.00040343711660333195,0.010599588300190567,0.0007509754548828799,0.02107085363212339,0.001209151420782138,0.01817141493636973,0.0016675112704002907,0.021582046925372623
0.0,-8.80025072916683e-05,0.006829697127349086,9.761926331636248e-06,0.0004364048895161442,9.07579089074779e-06,0.000708018612176385,3.437880164649397e-05,-0.0004893617650674954,1.0507630969431581e-05,-0.00011732761078076682,3.2477806157078905e-05,0.003075303449630019,0.000133463626558959,0.005699161398570638,0.00025591870334391913,0.004875172684749875,0.00040651922781386943,0.009233409309842885,0.0007556078754083966,0.02013891392972907,0.0012089337894602514,0.020968090149182755,0.0016618845790811118,0.01859037993613784
0.0,-5.019380221927409e-05,0.002142021256087525,-8.860498634017343e-06,0.0016449221798208306,2.0475331744341937e-05,0.0006645177201360267,2.8000201743281494e-05,-0.0013153575798893953,5.177182799915704e-06,0.00010459045630442847,3.2426924978752166e-05,0.001867774861219709,0.0001235725378008376,0.006009742034699428,0.00027859404271267157,0.005637859207654768,0.0004202376358130406,0.011586303722361063,0.0007481176229723952,0.016025048799841565,0.0012138396551018378,0.021398368244045327,0.0016740824897500627,0.020266813235543822
0.0,-1.2755305530272313e-05,-0.0023230602148710464,-2.8913317745511976e-05,0.00233164713577978,3.681522800917299e-05,0.00089309509702959,1.4615724229806432e-05,-0.0007962334126440034,2.718454185298672e-06,-3.021808902629808e-05,2.887820163877954e-05,0.0019118009447973065,0.00012643288028489988,0.007537269233435154,0.00027079725899841335,0.006717836036829103,0.00045779466862699646,0.007975899762677503,0.0007480533933629838,0.018436160768965013,0.0012004466423615207,0.02082665768899341,0.0017012919215286856,0.02265037846174374
0.0,-8.203495496783363e-06,-0.0026555029773255214,-2.8572467124822456e-05,0.001665747019407479,3.359692126964309e-05,0.0027176737958781185,8.283228201688718e-06,-0.0022901373564560997,2.8815644665174792e-06,-0.000133952278578571,2.109209104352948e-05,0.004749185544928545,0.00012341204437873042,0.00386515613088544,0.0002790087504241042,0.009279124186913956,0.0004800058763227361,0.009062837398183116,0.000755177429957045,0.015552568959172607,0.0011896132489099336,0.02229329280079489,0.0017142936908276138,0.023201311170125548
0.0,-2.909210917873184e-05,0.0008576238950066165,-1.6320314764551012e-05,0.0005985318377453631,1.3568281078351764e-05,0.0008733646070999759,2.3698291368673715e-05,-0.0006303453614382644,-2.2894057319686345e-05,0.0001006720484967228,3.22279201783968e-05,0.001342137339477553,0.00011936999597100096,0.0059327715991687536,0.00028028147688829395,0.008704560012087746,0.0005056504966474952,0.011605251907961795,0.0007632978016872575,0.012812424561934386,0.0011800098790822034,0.022500820904254152,0.001727607089087242,0.02484329522375926
0.0,-4.6366699183036646e-05,0.002624239968227773,1.6355326469822909e-06,0.0005153686575268062,-5.826087327365825e-06,0.0013572314333729811,1.8293323056536277e-05,-0.0015305150646454156,-8.721745652936653e-06,-1.0564169531524421e-05,2.5004334558867877e-05,0.003462251235371825,0.0001157275660073882,0.0052577611621091366,0.00028447413698580876,0.008318999396297145,0.0005248120536306473,0.01143563100541584,0.0007828461247728742,0.013630561818118177,0.001166671620585558,0.022100488919088543,0.001732738569142303,0.02537714967829033
0.0,-5.030667926647695e-05,0.004019322611996087,1.7274395072729644e-06,-0.00012022288386365719,-3.4638338594547194e-06,-0.0006304973377438514,-7.184042610600119e-07,0.001416707013886161,1.2697185973383522e-05,-0.0001969931826055983,1.3953007421905708e-05,0.0031514865709193207,0.00011987574571586052,0.004715074105874994,0.00029045848123686845,0.010781374310015586,0.0005322537429897102,0.010223667044384915,0.0008040144727389211,0.01339384917935255,0.0011664350680476998,0.02094388127299002,0.0017196270884872213,0.025438792617746682
0.0,-2.2623605220349328e-05,-0.00042234721229240035,-1.6029118406038355e-06,0.002565940643579579,-6.540663968946557e-06,-0.0026404743901671467,-1.38702782159989e-05,0.0016261356735553434,1.4198982704572424e-05,0.00023526308799457808,2.370089378249805e-05,-0.00036251498649278674,0.00011342593124220964,0.008079821476255598,0.0002996953698771205,0.00920731578338887,0.0005433564945553952,0.01213046989468205,0.0008107635248408143,0.012418015814624837,0.0011864544120845865,0.018452578001958084,0.0016833871856220357,0.024541923504052262
0.0,-2.82509185076515e-05,0.001897633602650891,-2.5864702787199946e-06,-0.00023171576636085996,-5.8133413914661635e-06,-9.258337705559441e-05,-2.8172869839826575e-05,0.00041315217264396484,1.2363959078596851e-05,9.821398751699048e-05,3.0382718714559687e-05,0.0022119573023251246,0.00010281507400001121,0.007482582909684368,0.00031439698791834326,0.009138728595498457,0.0005444490937991927,0.011068356784500265,0.0008320029361475794,0.01337608749195822,0.0012045647426197083,0.01981343093009065,0.0016074132660916737,0.015923601526796036
0.0,-1.3879602219033471e-05,0.0007138430866390634,-5.071200951762306e-06,-0.00019141388748456883,-1.7317435846959147e-05,-0.00047190045771004915,-1.927508643542796e-05,-4.896109128872401e-05,-9.433782964565303e-06,0.00022791454236198024,2.9472496199758892e-05,0.0022977806609096665,0.00011284228146460877,0.005563120374556428,0.00031556886344016497,0.01174423310848613,0.0005516869076941563,0.00946658968160829,0.0008478838862555782,0.01678803778103407,0.0012211272063528489,0.014900134340324578,0.0015727951349438923,0.01615062064824649
0.0,5.698771528059338e-06,-0.0010036111832622437,-1.1439709352426546e-05,-0.00015162588461620859,-2.532671482032162e-05,-0.0010889398600626287,-9.987945120038e-06,0.0006835441738443084,-2.492673617811194e-05,5.2754846934667245e-05,2.2849169481995628e-05,0.003347174191027354,0.00012627263273591767,0.005012799889048597,0.0003142363624310107,0.010740763011879161,0.0005589175389704292,0.011734853340872039,0.000868093766822381,0.016748952433495244,0.00123534759565774,0.013162770777095826,0.001523078432286308,0.01292630731629188
0.0,1.3984119746696395e-05,-0.0007657172818982884,-1.710929271878206e-05,-0.0022158799984325233,-2.447913331920954e-05,0.0017236043132263345,-1.889746600516255e-05,-0.0006037508185573807,-1.533486692245843e-05,-2.9264443892298057e-05,1.1446883130814336e-05,0.004284388938278786,0.00014217204355967044,0.006774022858759902,0.00030888322350089187,0.0076398526240180915,0.0005636332064593987,0.014105977901044602,0.000903090592324877,0.015018897567245742,0.0012364272543543317,0.015555567238210331,0.0014640008268092743,0.005736978026328582
0.0,4.12113127305195e-05,-0.0042167985581131485,-2.535604506498239e-05,-0.0009779768667123557,-2.6473548735430683e-05,0.000670648593709941,-2.009149701014925e-05,0.0003129053601056339,-1.0302114639161249e-05,8.528453534911392e-05,8.681924962092008e-06,0.0024415675781770765,0.00015647959372952253,0.008244368820218383,0.00030453897334332687,0.006960035017179772,0.0005730856468856741,0.01605641080677252,0.000929823243089657,0.015318581685905693,0.0012294175510691218,0.00941334809077352,0.0014813818078585003,0.013034044017829316
0.0,4.734464192077269e-05,-0.004388074001623577,-2.7458801918225648e-05,-0.0011156392630427233,-3.0605357546191496e-05,-0.0005173079133476507,-1.856533175758279e-05,0.00223985351369391,-6.190220221562477e-06,-0.00019101168872732064,1.781909552943723e-05,0.004082800808236549,0.00015290078266393405,0.006132075720651027,0.0003147281354032469,0.009836528589358389,0.0005733515797467598,0.01473050390414193,0.000966959439174845,0.014482947157247596,0.0012177219280274988,0.009883647280593193,0.0014606666255248101,0.011313212331469468
0.0,3.1019810075477674e-05,-0.00199330802921214,-1.617207924176622e-05,-0.0023643256578950297,-4.3910794073202414e-05,0.0013345515272035842,-1.8613815582006383e-05,-0.0002299993553093054,-3.146760854963796e-06,9.93087478975107e-05,4.3139180399444353e-05,0.00458307591327106,0.00013574875428099497,0.006357563815125748,0.00032072728142816504,0.008372442612126703,0.0006039052893861452,0.015862240144731882,0.0009697135250474572,0.01452271479010811,0.0012223316846340332,0.009258198811945027,0.0014321545708197482,0.009196030800060548
0.0,2.0201298260209525e-05,0.00018959007238813437,-1.3765903003355854e-05,-0.0030837965137056026,-4.762828268740884e-05,-0.0003386440954397374,-1.6788766008446292e-05,0.001060695177906987,-3.7546451852637812e-06,0.0005467106799268986,5.9689375164620416e-05,0.0007776788932307981,0.00013644409334088463,0.0060546793457262925,0.00031802112317684533,0.011698350393949902,0.0006403117791984995,0.015030233383376543,0.0009615127794348234,0.0132567300402315,0.0012338879930752663,0.009272539572648914,0.0013994768114622732,0.00664834019466341
0.0,3.4076259190579234e-05,-0.002758411530123692,-1.5034190395803683e-05,-0.0010933734503082958,-4.447212040623656e-05,-0.0013951680069467522,-2.5483179311396724e-05,0.0026721475696163646,1.887718323888956e-05,4.2294678831639946e-05,5.620906132123194e-05,0.004933495311690975,0.00013031025034449293,0.0017794739149154999,0.0003320996362495839,0.014479023220499317,0.0006665527387862863,0.014507510709239044,0.0009609726059868451,0.01240811309317589,0.001234083508314614,0.009705683435246667,0.0013814771753001955,0.0049465494564366035
0.0,3.19891593312645e-05,-0.002847550113908092,-1.423430113855902e-05,-0.0011786693460911944,-4.1307531130401836e-05,-0.000689885900777623,-2.825209127443906e-05,0.0027064856947194103,1.809883269410985e-05,0.00029464165308005976,6.27850196876391e-05,0.001384521779629188,0.00013080358728872766,0.006400323330300131,0.0003393080969676479,0.013461245488379646,0.0006905137476600679,0.012578305436157894,0.0009724573641988712,0.013559805141076563,0.0012163729791736244,0.009198807275394473,0.0013940011719592211,0.0065871043572380055
0.0,1.917228145166817e-05,-0.0010133823490224652,-1.162540082543985e-05,-0.0023923227892302316,-3.9867817747721415e-05,0.0009886313864483835,-2.5505224570404296e-05,0.0013992599604026584,1.3569337465821716e-05,0.0003856875991951571,5.542644955299168e-05,0.0010456484941912352,0.00012750666422600926,0.006816753082044892,0.0003757568763297319,0.012827782871519266,0.000688022017081027,0.016486482867756287,0.000986742675904787,0.009017394473166533,0.0012014276608368615,0.008409565741480779,0.0014192479274465388,0.011114155184630088
0.0,2.4707076304923652e-05,-0.002256424893722562,-1.470940798481837e-05,-0.0011236452715057618,-3.8612065010419176e-05,-0.00035578371942406365,-1.2311356309034325e-05,0.002054081735645641,1.8231714689726757e-06,-3.7598913277002622e-06,3.29588674968217e-05,0.002662483803569612,0.00014385751247141443,0.007974163584175483,0.00039237552297838655,0.013172768576364126,0.0006960681268348927,0.013802782355701764,0.0010041526605752945,0.009826008446488156,0.0011810959110771682,0.009895143226273787,0.0014250681108165634,0.010438765310136173
0.0,2.1685797976560707e-05,-0.0018761826476127064,-1.8341522986505285e-05,-0.0011547968951469891,-3.187327385208035e-05,-5.300135181229382e-05,-6.742087068321462e-06,0.0007544407667860787,-6.102466209284386e-06,-0.0002017769039329168,6.36213470784573e-06,0.004437343687048593,0.00016638856614535974,0.0093019071664752,0.0004016415583285197,0.011477807641745613,0.0007244404292077347,0.013376033371555343,0.00098751612747241,0.011727582459771319,0.0011836064476537758,0.006993730463174768,0.0014353928180062781,0.013520556405354702
