0.0,1.369162998179721e-05,-8.293777496265412e-06,2.7791312614583988e-05,0.0030147894298866184,0.00012782605026954926,0.0031473755347410934,0.0001646074880222469,0.0008893669022410951,0.00021994807285735012,0.0045291085106562426,0.00043844520228272506,0.012652416370910264,0.0007712844685106644,0.012840624301848569,0.0011574748873510786,0.017289482005277947,0.0016242924076223032,0.016922654579132772,0.002055182060235336,0.018315528693123414,0.0025313180083974185,0.020094468955104555
0.0,2.1178800263840403e-05,0.000156632019997967,8.4097538688278e-05,0.003443593386183213,9.08007207626909e-05,-0.0013947297466317635,7.877742090895463e-05,0.003898824595284418,0.00023033787383952667,0.007182392200255598,0.00044700618283989433,0.011280683459279121,0.0008089212792463149,0.0162155022889846,0.0011884754778221083,0.01628124588032017,0.0016315107587242766,0.015918078924199306,0.0020635122311120717,0.018616303506648682,0.0024923946169563573,0.01585362663754653
0.0,-1.2159659845434988e-05,-0.00011831096722061115,-1.9894384698365912e-05,0.0010703069250262767,3.1772935957196796e-05,0.0030435319872413554,7.178337113530931e-05,0.0027882959810615823,0.00021545446386820328,0.0070082521342415775,0.00048732932437561024,0.012849011483510383,0.0008255668605833847,0.015561687108764478,0.0012226075983735034,0.014509878894551501,0.0016394657422292701,0.01744417275272752,0.00205867718763656,0.01597094441655936,0.00249990850094953,0.019940875932037253
0.0,-2.5775851789438542e-06,-6.033564260599246e-05,-5.1351093176739446e-05,-0.00473672738007011,-8.645308419725241e-05,0.006619884277501573,7.524187234184215e-05,0.005315047228963516,0.00025194915419946137,0.008440316722964596,0.0005044553002287139,0.012703719177606801,0.0008490897406059206,0.016489636391836957,0.001243530772280978,0.014612413983992496,0.0016472857769356968,0.015598768801562406,0.0020559152154897373,0.01634720678956934,0.002471610144152387,0.01696656589722581
0.0,-2.8657418071105883e-06,-0.0002245335419103865,-6.382918283770482e-05,-0.0017665307658308758,-8.52405735685141e-05,0.0010078301533440518,-1.7795557955393429e-07,0.008314807011618066,0.00027365510585543567,0.011002128580241534,0.0005800729494584581,0.009544952968792032,0.0008524736311835649,0.015617966059301689,0.0012550963348148803,0.01498386491917615,0.0016562187567982253,0.015604445185958795,0.0020541745149719156,0.015830624525161423,0.002447638092229513,0.01617772351521859
0.0,-1.7214504205484268e-06,-0.0001291040218573645,-3.9556970347165085e-05,-0.0015831725246343259,-7.064014087411019e-05,0.0008550517714728188,1.1608432641968756e-05,0.006433878501052503,0.0002497341224995357,0.01149213230284636,0.0005849311854367345,0.016430916092448507,0.0009461496113866144,0.013054030385712173,0.0012357880953914463,0.012959980989867403,0.0016479556992043663,0.015501732688799424,0.0020648814695215555,0.01714403167362778,0.0024012642542121944,0.011927986850978964
0.0,-3.70215451097227e-06,-7.419119284522283e-05,-1.950076766416818e-05,-0.0005550169969938481,-1.9582362782368284e-05,0.0016129759762397017,3.971258143164698e-05,0.006262000752739528,0.0002525802522414248,0.008026585847440341,0.0005742996355573357,0.015514894889657594,0.0009530035377135823,0.013891496435424826,0.0013174220200129411,0.014991711088376596,0.0016430990885916165,0.011767995767895206,0.0019910890053806574,0.01641771605193656,0.0025103695997173037,0.022999540988281764
0.0,-8.313429050324779e-06,-1.684978043720622e-05,3.6118008618457856e-06,0.0009306503856263792,2.2392929136638916e-05,0.0017564918179881332,0.00010519756081519787,0.0042837163987666654,0.0002829675101016252,0.009806317650740219,0.0005540085216843464,0.015137638155720225,0.0009541212206434515,0.016888577012880317,0.0013327377515581012,0.011932243452913287,0.0016481922176456519,0.013820594042629853,0.0020307221117367223,0.015108680784311082,0.0023828016396987245,0.014328050842355389
0.0,1.350199540592056e-06,-7.951760038906288e-07,1.8377965143912595e-05,0.001786891236151555,7.218733220369212e-05,0.003406352489754846,0.0001694679829984834,0.003810993561859122,0.0003024847383768513,0.009960104517194028,0.0006109012981037663,0.009211880679040042,0.0009075743251288719,0.014052276162384683,0.00129723440868341,0.017789440387279237,0.0017161778430644203,0.015288335178895884,0.0020402456824485556,0.010568955236733964,0.0022865164995553846,0.00955748607186813
0.0,1.6558753773492072e-05,0.00010766502514630185,4.8992327808475644e-05,0.002106675166461756,8.500178635501217e-05,0.0015484727327333856,0.00023567809886667392,0.007196748663438896,0.0004026105514848993,0.008450280560819225,0.0005914406108022487,0.009813545438452555,0.0008861513128248313,0.014754095225638206,0.001315005528216524,0.01640931515701991,0.0017106981646564888,0.015032891035279546,0.00202957529007059,0.010495916207262566,0.0022814572230582908,0.00994898816569035
0.0,-3.794293080831683e-05,-5.05557629723795e-05,6.489708343212113e-06,0.004113567335763247,0.00016029452966291987,0.006781364625005507,0.0002922576078562324,0.005172986672462064,0.0004309215313160201,0.005908665404534573,0.0006152054829020649,0.009276751576925181,0.0009409704985333627,0.011763689045035166,0.0013017100729275062,0.01760855293861107,0.0016554043449787956,0.013964679694512214,0.002009185708807845,0.013233446126609743,0.0023455569853487877,0.014015209031417048
0.0,2.0248596541344988e-05,0.0001542544754132756,7.649190694553465e-05,0.0043283220901375085,0.0001718842329857084,0.0019001621079169668,0.00032117023232756557,0.00780179643080813,0.0004751293981951444,0.00697369248245953,0.0006882691765785928,0.013326153134449212,0.0009784791572340597,0.009056685587236109,0.0012680055656391891,0.012580193245922302,0.0016027348609933367,0.014967999477981388,0.0019841384293299,0.016176943226611076,0.0024156920989727693,0.01716640744531431
0.0,-2.345787640138573e-06,0.00022163350853774604,8.939409950908637e-05,0.004891293634014426,0.00020131910543547056,0.0032043324085689858,0.0003201641586606342,0.006684943667495392,0.0005267466806785985,0.011788595346041472,0.00078923750592965,0.00589036244125847,0.0009909972971847139,0.007996609688141221,0.0012378204313633757,0.013546887083487667,0.0015590063517193246,0.013704585972906533,0.001974626769836342,0.019466079296343933,0.0024313165319027183,0.017059697277505146
0.0,-5.859853126585794e-06,5.106533366036412e-05,3.2810008269257985e-05,0.0033797031399308824,0.00017061268048853138,0.0069036108627624155,0.00040304626119740816,0.00862884073152084,0.0005933193182715737,0.009335128568941984,0.0008126662187984795,0.009319456272312994,0.0010089104234024132,0.008150134563927908,0.001235871098840001,0.007522370211210631,0.0015232242578423502,0.018139229040117114,0.001979525548049009,0.01749903765880797,0.002392734331560415,0.01562855583703565
0.0,-2.1896132211395686e-05,0.0001683213247829887,3.0112642657195962e-05,0.001017510384318653,0.00016078328289324646,0.009998505672807243,0.0004352101638692802,0.010640002583276555,0.0006658389737522594,0.007866155113520344,0.0008390144573645644,0.004830998134796275,0.000991507225475626,0.007095574047756414,0.0012565592603571596,0.013594707784272906,0.0015621537671536279,0.012478978898492445,0.0019119986613888426,0.016577589401343733,0.0024071974558659585,0.020943150683805797
0.0,-9.32580921690038e-06,6.840805818960315e-05,5.783176712209898e-05,0.005555767039004201,0.00021060593858325096,0.0057944342598660135,0.0004355980460926364,0.011585230882645044,0.000684821231801342,0.007402005520707603,0.0008551187050054956,0.008304742099121522,0.0010363171593030297,0.007571735132553599,0.0012497415710948385,0.00983745383608481,0.0015765936382164218,0.015539748247268174,0.0019377980884908556,0.014508815882708265,0.002218683590218533,0.008761832211017374
0.0,-7.210923461488288e-06,0.0001988382332515318,8.869189235638247e-05,0.006340639258514996,0.00028336113077446915,0.006026516516081338,0.000440758782312841,0.00817239711094692,0.0006410523991740749,0.007298948214990012,0.0008808189665935232,0.00894111219986081,0.00107702671126161,0.007905931507266565,0.0012985422697908949,0.011721070294647896,0.0015990326481617495,0.010406208351645074,0.0018852782047416275,0.01292604455589564,0.00216500387965195,0.00963445394258491
0.0,1.8286139205776417e-05,0.0003485852555167267,0.0001309552872368345,0.004959741054857109,0.0002740082399606513,0.008483612375049429,0.00047363312482705396,0.006491968094089255,0.0006380601715997063,0.005540918812916271,0.0008434324737412797,0.011756184863991603,0.0011212958056380164,0.012199095312988033,0.001400726966708426,0.009231389822728307,0.0015919279312032512,0.007756945810230538,0.001826568023499585,0.012228532621888175,0.002118006207041531,0.010353497480471388
0.0,-2.2543138284824076e-05,0.00016070891796258392,7.264169633318146e-05,0.0061687858565415725,0.0002950371967400351,0.009191543123643257,0.0004627143438186015,0.004707140086113799,0.0006239021501691105,0.007350054499690844,0.0008855909388174262,0.010926030128993455,0.0011437517777811053,0.013064425113682507,0.0014274009891643094,0.008165563339568707,0.0016186119001112141,0.00834965479378933,0.0018212010298906817,0.006083854830900986,0.001982464773128705,0.0075014257268040205
0.0,8.998974756763794e-06,0.0002034487956594785,0.00010265378677027262,0.005163651158384548,0.0002068126254889356,0.00675623561411666,0.00043140181471977074,0.009097908346800196,0.0006772910472591343,0.00942619747205474,0.0009198747413993625,0.009215797118999117,0.0011677783071380606,0.012151564758325973,0.0014150577350591025,0.01047674220006477,0.0016717331280256698,0.007830072482246627,0.0017999952651053708,0.004116364542927463,0.00184348307807683,-0.0005453443464322906
0.0,-6.2458777654745785e-06,-1.0131373559582046e-05,2.462815076901717e-05,0.004277001581223791,0.0001751779507008228,0.005587858930393193,0.00040338169990433476,0.011506056716693247,0.0006951037543449833,0.0097565768526479,0.0009671435142954316,0.010925696130132022,0.0011943925229514754,0.010256802141709848,0.0014427346797480632,0.010319513046915491,0.0016662383404731343,0.005090329535392732,0.0017515742539536,0.0022434096372323234,0.0018504972256236174,0.005784354046160862
0.0,-1.5841060124459427e-05,-0.00011132434899651733,-1.992064570024741e-06,0.003053984251065179,0.00013771447922793155,0.009774993102644262,0.00039099232301977597,0.01028294225355024,0.000694753212791357,0.010279394143898075,0.0009682684163814006,0.01350466902868436,0.0012898651516163274,0.010382204282335498,0.0014714688277823634,0.007177810038258424,0.0015857986787767742,0.004961104834051979,0.0017416724480867807,0.005181141089452652,0.0018182487157135825,0.0016165327102688734
0.0,2.136650180742395e-05,9.919163371861562e-05,3.93211000516114e-05,0.001987652615303669,0.00013918511282850907,0.004769637087161687,0.0003472917112334558,0.009624137013143382,0.0006735786915521413,0.014971424819128734,0.001047742795306695,0.0138812591408002,0.0012908026998318647,0.008326937034151754,0.0014875315451350587,0.006445496466680143,0.0015755567092994728,0.0018303618512704603,0.001677847592430558,0.005207910886718697,0.001893974038561885,0.011197613252401784
0.0,1.4427029553193794e-05,4.703091582348214e-05,5.42628520589904e-05,0.003790218454951267,0.0001442550445311174,0.005418200289863048,0.0003546456031164781,0.00965581556541525,0.0006674328289734239,0.015990518482142092,0.0010496943123786849,0.01184400592095731,0.0013303021164055278,0.009639412535242163,0.0014519687512445322,0.004649508767915757,0.00156366621180772,0.00620839147774278,0.001709782955256124,0.0042312462952662465,0.0017721267371629255,0.0013478838167560853
0.0,-1.8835325214880865e-05,-4.696393054767642e-05,1.036697472754003e-05,0.00426038158235344,0.0001658147452545377,0.006222578813085735,0.00040029044352412084,0.009333491418734718,0.0007049392342082997,0.014425602111277566,0.001009223319148891,0.011133471689569487,0.0012744370304826542,0.01002157561767206,0.0014740611639915172,0.0058864570148541955,0.0015985149859585551,0.004072916586562658,0.0016722716691939363,0.0019000351955198009,0.0017819737778830061,0.006064825205727301
0.0,9.148751425263839e-06,0.00010519812172605274,4.369009085391583e-05,0.0022039337477043203,0.00017080529117709546,0.00889832683042865,0.0004585975101053716,0.013064779683566003,0.0007380637496921362,0.00836628208174704,0.0009490881522861701,0.010175167784076273,0.0012357837065833592,0.01008741197477369,0.0014698594772703836,0.010251231874655653,0.0016216256192011108,0.005000940727123505,0.0016679389836090118,-0.00015210401723729427,0.0017450704725646496,0.004721092289587592
0.0,-4.6615282565538225e-06,7.11372264979128e-05,5.208218879848319e-05,0.00590034058692885,0.000274065113775369,0.007551334446109908,0.0004672764320978092,0.006840281380257352,0.000712116508623132,0.011897375236678153,0.0009624847460487706,0.01028698510872339,0.0011989230007006476,0.007719554228075281,0.0014206134433503203,0.009712657757698275,0.0016222853563370014,0.005591837010361845,0.0017064207797125158,0.0015614916228963807,0.0016647209712126686,-0.0036343838947463713
0.0,4.1164609027562696e-05,0.0003367513266728852,0.0001310879103700379,0.005397890232429157,0.00030612524807706017,0.005879123687335264,0.0004873353865504079,0.010002453507390133,0.0007046614277565204,0.008973464476081033,0.0009418541723334654,0.00810466324372895,0.001184373668930832,0.010812759558716238,0.0014129774670135786,0.008352438344697056,0.0015664182725096533,0.006523680641857479,0.0016947535036385282,0.00398763278962775,0.0017506612680318737,0.00037945853920442183
0.0,1.3862668727993656e-06,0.00030465995231609825,0.00010393132496324496,0.005282543620915759,0.0003213391365647563,0.010219035366845113,0.0005296561219723522,0.0043643132136119865,0.0006969015608277627,0.009682899001902046,0.0009273394825513143,0.009961876030048993,0.00117079883743829,0.00871454188500385,0.00137959657968584,0.006528015046238156,0.001527862990980964,0.005419046581289132,0.0016569886433672836,0.008681084866045847,0.001900253218022975,0.00928638503042725
0.0,-1.3028038260486879e-05,0.0002551590004731454,8.46446441710543e-05,0.0049268286041243,0.0002991672266167274,0.009535520207218732,0.0005205754294379256,0.0105569156141189,0.0007398348978572611,0.006951777008751089,0.0009255212061970746,0.007951452586298518,0.0011495152450272728,0.009114397550049905,0.001305158854737247,0.00431171199032242,0.001475261038468441,0.011715831668413257,0.0017045698955072113,0.0068363265207996874,0.001918728300582523,0.009092994387681923
0.0,1.7887824740643007e-06,0.00021408041552025312,8.33972962968824e-05,0.004757032167291407,0.0002518507991859092,0.007648035949999414,0.0004865331400193829,0.010475745323969853,0.0007845474899771734,0.011069237092927429,0.0009654043133365578,0.004525937885414892,0.0010667915478079007,0.004391722225464182,0.0012301921883375723,0.008625249139570476,0.0014974401509220106,0.009487847922168873,0.0016935278485430227,0.01152445835311522,0.0019641288387113732,0.008827656442299135
0.0,1.5652053566296162e-05,0.00014028809671014596,3.597353883586806e-05,0.001624937962933081,0.00022600766810425933,0.01008592471784081,0.0005058332359329322,0.013579445718820284,0.0007554423635210128,0.007106679329538312,0.0009371776991210348,0.006258052858571212,0.0010684125014139426,0.00534718224655373,0.0011932466113838182,0.007148819402674747,0.0014382553541261523,0.011604263384381468,0.001734206724518394,0.011721485719602583,0.001971131625280656,0.007869708392449869
0.0,-5.399936517121781e-06,2.2141959684897492e-05,3.334783166402889e-05,0.004303439170690324,0.0002457880040225992,0.011029791095586827,0.00047040787516340783,0.0076876308876794265,0.0007186857813741023,0.008604639933502042,0.0008926098140775929,0.006525922341540079,0.0010384176668754908,0.006280448002274368,0.0012319292227588236,0.006521643078085871,0.0014024914408112597,0.009206576276917592,0.0016981424121863698,0.015468706506556296,0.0020617233762407106,0.012850629429943314
0.0,1.982550363591364e-05,0.00039653576284173926,0.00011657301567965839,0.00288486247205966,0.0002443865857192499,0.007417961432603115,0.00043663394748866063,0.008380633179384948,0.0006413517112950459,0.00801678390625561,0.0008465518522465625,0.008435999733249877,0.0010451954471462574,0.00812496301327367,0.0012067388363369473,0.006815224748549976,0.0014158875710125476,0.009827952913935397,0.0017018129104986793,0.011986651730145792,0.0020580243259953725,0.016019990226382112
