0.0,-0.0003542337193101036,3.5277567732331465e-05,-0.00027227067149516776,0.007896535747206123,-3.462880311530985e-05,0.012586976332227447,0.00028623262149821957,0.011406226391108701,0.0005260471685833959,0.008886218331963189,0.0007379702448049759,0.006225334337069218,0.0009356954107894363,0.00934101927086098,0.0011795742091835386,0.008161738379057199,0.001417293206819425,0.010374512153268126,0.0016423247091856893,0.009372638126026588,0.0017785264112524914,0.002586100798870797
0.0,-0.00035052715750176825,0.00037837122263426444,-0.00022663052011275028,0.005274660578403137,-2.597763741855899e-05,0.009826249541607407,0.0002636336026488333,0.014443034525674036,0.0005577381000645795,0.011547480892963459,0.0008021040684604092,0.0073369887373662115,0.0009565580743654132,0.00674518197784572,0.00114415442312321,0.008093784628190924,0.001421502370609794,0.011143517910960837,0.0016339785608606087,0.005517244486535254,0.0017988812740673292,0.007560004846232234
0.0,-0.00026853972352247033,0.00017931370655516416,-0.00019774268042568768,0.0034514087433224414,-2.5735864085297336e-05,0.012224752125172428,0.00025859459078702874,0.011186110181668927,0.0005648613164355128,0.011461224181220328,0.0008076583701432515,0.008868938682534406,0.0010069905600997794,0.0055883955273130165,0.0011898724981087186,0.006418455801353064,0.0013821920320565165,0.008686033227471522,0.0015774612531859245,0.01161124043999151,0.0018827788252525515,0.01174393320319289
0.0,-0.00019699478088892883,7.23521195141983e-05,-0.0001701147518807476,0.0027692765650233785,2.0068526321019033e-05,0.00807531437602351,0.0002489743811298782,0.013981330469539992,0.0005306964847805189,0.010815748933635816,0.0008078926374110072,0.010646609246478136,0.0010703530146972027,0.009737237370051268,0.0012195312420828486,0.0018512591039848202,0.0013300522433245584,0.007504912107101952,0.0015887928640813882,0.01179418047753705,0.001861898643775753,0.010163327191055694
0.0,-0.00015943620349784048,5.588351280276518e-05,-0.00010407352724849309,0.005126449209821563,6.427648657210617e-05,0.006715109670486033,0.00021535827363033564,0.008432674227914876,0.0005117363318501286,0.014084784803286827,0.0008372595868816039,0.011213167613602214,0.0010550371362722261,0.005087680273130678,0.001215511190913434,0.0065851593588080164,0.0014014716634152531,0.005576879242761048,0.0015641588784676903,0.011763271246134311,0.0018019763851008913,0.006795413119254878
0.0,-7.049382450052984e-05,0.0001286866732687112,-4.365481432463027e-05,0.00030344776449332464,4.597370223866052e-05,0.006528528027068859,0.00025512025916662995,0.01351843855142684,0.0005297672586026699,0.008306397128331623,0.0007691623200857139,0.01200199217497586,0.0010479201000484222,0.008547602890242461,0.0012372215628170579,0.00687545370321871,0.0014391132574493868,0.008706983569358914,0.0015980596837614713,0.0037467144269157,0.0016861575597986228,0.004169321620335922
0.0,-5.377295627767881e-06,6.525280613811878e-07,1.7945823374565473e-06,0.0009522666039129006,8.84462558424714e-05,0.006719148095745518,0.0002791872436670325,0.008568598312374286,0.0005181460755796737,0.009872069163289905,0.0007436974156733315,0.008634667048658494,0.0009814266291860141,0.010971735462882255,0.0012931023975549468,0.009734551712811956,0.0014981579748643932,0.004784839199862131,0.0015633518686273679,0.0029531473441836266,0.0016644376467243613,0.004253741983917304
0.0,7.954169719191642e-07,6.749198557490456e-05,6.110383103923011e-05,0.004385688342714895,0.00017626091574328128,0.0062846719927867715,0.00030218759555175183,0.004964791889304171,0.00045537581708532165,0.009976940295621585,0.0007189650332304388,0.0090148730967062,0.0010134286079127237,0.013771391420531074,0.001282014508282779,0.008514670374084196,0.0014841898347704892,0.006530338782034829,0.0016075133692853637,0.0025168250879374398,0.0015827497485646348,-0.002272659581795221
0.0,4.941579600316348e-05,0.00011282305069315233,0.00012417323974929625,0.005087926261462353,0.00021794017238376502,0.003398042395210653,0.00031983762363687923,0.004000424873067838,0.00044016814399510263,0.007130819886962512,0.0007073748635240589,0.012943758594699968,0.0010101494577000572,0.011921046788525581,0.0012864765354735211,0.007532839968745462,0.0014644167573163987,0.005576095788585104,0.0015810000289277351,0.002536059746269643,0.0016885715898690512,0.00655306502672902
0.0,0.0001635048753039055,-1.5329320688745885e-05,0.0001875021392139935,0.0013967843353208406,0.0002018190692901458,0.004909208339328131,0.00032615537790548946,0.00538282791091966,0.0004892457197468668,0.006775507782175517,0.0007050739287860939,0.01127615864031318,0.0009907777548365593,0.009977911665143809,0.0012615050284967403,0.011392216126706614,0.0014343905952079235,0.003555112508404156,0.0015700218478573527,0.006608811577832796,0.001774173649584306,0.00920030588717155
0.0,0.00027111499239227603,-0.000219702839206263,0.00022460664834922692,0.00017486057374070495,0.00022430878608200086,-0.0001715727151334243,0.0003272114163315365,0.007466703310801284,0.0005207820131201122,0.008317809301801796,0.0007532598827655379,0.009560405385317973,0.0009670067389285339,0.008257991742448668,0.0011744845457803193,0.007879807687929853,0.0013890185159818095,0.008114252493639045,0.0016425580115353436,0.006882125382238086,0.0017564428916884832,0.005671229079990011
0.0,0.00030067279592445843,-0.00028366119733502397,0.00027334181380465005,0.0023046872905724027,0.0002824428186212096,0.0016724182048491899,0.00034265160494479063,0.004175047216178813,0.0005468312559333938,0.011118829342623676,0.0007827743012550665,0.00647091807508416,0.0009235105692192718,0.005401534835276969,0.001124149726222362,0.011129846456626558,0.001371784516645576,0.008297990217127044,0.001617148285486278,0.010699917540788136,0.0018793595776648582,0.010086572265265225
0.0,0.0003006414819483651,4.9370916634866545e-05,0.0003099363880512989,-0.00018301142524060115,0.00032778125198289367,0.00294694800207745,0.0004471794979510087,0.0053027168712997865,0.0005735152527341628,0.004512084468937757,0.000698537091603359,0.008126439901760788,0.0009411682736732816,0.008154205787005663,0.0011018171921551578,0.005869726299912432,0.0013073724758779488,0.010111861252810566,0.0016255296951838826,0.011091272154312392,0.0019954145643234947,0.01920487258213971
0.0,0.0002895200176322687,-0.00010477571722975645,0.00033180320765732296,0.0059111056700660945,0.00043259605623381924,0.004433758639001596,0.0005046348113355565,0.0014861682750712457,0.0005783774632374775,0.005057358056589821,0.0007044859888225396,0.0052240572242919815,0.0008666358379038452,0.007143980464699236,0.0010746976758927126,0.008701556329166485,0.0013238803631903124,0.011750244481183933,0.0016026914444903708,0.01292213599407967,0.0020546052235378173,0.02068573424233439
0.0,0.0003096465026903586,0.000113472362663483,0.00036502507105781853,0.004052393332545637,0.0004931621871467816,0.003834737727246384,0.0005577525555491024,0.0016359125704077737,0.0006170010402682912,0.005055769992832447,0.0006840900723109857,0.0009300213180213732,0.000822582207754868,0.007528737176527696,0.001012096844064569,0.009596675114164408,0.0013250201044134843,0.01269242372598794,0.0016793838166994032,0.012118544937303072,0.0019316490876419565,0.010082978106465433
0.0,0.00041162543696271595,-0.0001705803388350262,0.00040380812077260467,0.0029653423962659564,0.0004943551198883788,0.004479399015414145,0.0006065256358606748,0.004645172579818676,0.0006642695868620844,0.0004047655295197485,0.0006685233571316147,0.0020221340702366937,0.0007572597333857258,0.005358974353525016,0.001015471705789416,0.012006029850167608,0.001338248280489097,0.014827855556073787,0.0016528750637288966,0.012095613492504473,0.0019645821051914717,0.012436908677450578
0.0,0.0004432943988407378,0.00022527905277129335,0.00048469876619007123,-0.00018366251924892404,0.0005312140580195945,0.0028360892853196407,0.0006067090174497896,0.004435556081797036,0.0006614711612205989,0.00022043713220127304,0.0006683381607355349,0.0021937643273151567,0.0007760187218997906,0.004015666316599045,0.0010029649473914913,0.013348102400202398,0.0013127112430890632,0.010808145891976829,0.001632706998394584,0.013997415842887564,0.002008273391927987,0.015867537311840884
0.0,0.000516727547204997,1.7028499726623535e-06,0.0005461242462505628,0.0029507433931229123,0.0005878297663671151,-1.892975254090155e-05,0.0005950484048205559,0.0009649914263946192,0.0005992880073628275,0.0022141403132189736,0.0007028245793851466,0.0059088020095906975,0.0008351174589234345,0.0045394301125972255,0.000989791943443923,0.006596665650345954,0.0012566236345487956,0.014808527288412006,0.0016422921288448103,0.016834239149406065,0.001967658720514681,0.009870749762451857
0.0,0.0006154146391212931,9.75226313184227e-05,0.0006156967171542137,-0.001744699023348762,0.0006033955134841215,-0.0008384519366941392,0.0005689666429182212,-1.3068401697786692e-06,0.0005913454758468405,0.00450349860179049,0.0007285327329032297,0.0026610536089316946,0.0008330749099842279,0.006398350586839384,0.0010340446002770158,0.007776853016231692,0.0012440547993371354,0.00992621328582267,0.0015774004970106226,0.017426739237018613,0.0020332127996746372,0.018347948463625332
0.0,0.0007237764115835734,9.150748441164277e-05,0.0006911496103822562,-0.006147844684627748,0.0005646393243350601,-0.0007996580296661758,0.0005826860093631313,0.0014570911800644354,0.0006257842584014074,0.002268898323984678,0.000694544799601001,0.005886260014201591,0.0008614566647080794,0.006965326316418543,0.0010360608775785054,0.005275662477648028,0.0012591865753611537,0.012727411811170632,0.0015821084686723729,0.013804975584251465,0.0019070268222534576,0.01176357711300206
0.0,0.0007654372308302863,3.2395543566527324e-06,0.0007321653295379543,-0.0038694903737004588,0.0006305492771105474,-0.003794720231884513,0.0005690786509141693,0.0010113200819226364,0.000609393391956381,0.002631011115412456,0.0007416691605796001,0.0038783115651079498,0.0008308828372894716,0.005128499210231723,0.0010364561064519706,0.010269203725496643,0.0013323686057425436,0.011690354069205069,0.0015488159248706987,0.008510797792349955,0.0018077563511830505,0.011280664488721118
0.0,0.0007814378698748563,-2.7196162676322027e-05,0.000752755197545944,-0.002343618991220731,0.0006933363485007762,-0.0032057316189866474,0.0006127118114123455,-0.0017552339443975854,0.0006184116042229538,0.0021061227809372734,0.0006861077186498361,0.004976916928156048,0.0008659525286675689,0.009651339683961098,0.001081775127962349,0.008266576556476467,0.0013248345970839793,0.008078881869902995,0.001548174280017068,0.009501573888677742,0.001655124896704133,0.0010087100330624349
0.0,0.0008058577541053943,-0.00018571226057630471,0.0007525640752365233,-0.0012817835535262226,0.0007500144733888009,-0.0002860005366215956,0.0006730979806985967,-0.0027050234171302136,0.000617092594904204,-0.003514226201648531,0.0006700550355996233,0.006384614409991609,0.0008818110867072808,0.010401195345105212,0.0011453305969148766,0.008886654849372257,0.0013187139483429877,0.0061658822008958435,0.0014754682578096898,0.0072460419594678385,0.0016702928485297177,0.007750147170937073
0.0,0.0007666173420860854,0.0001383813989465281,0.0008003888567004562,0.0003332275001843911,0.0007830079797902147,-0.0023475026735589057,0.000683912861745012,-0.003112110812055458,0.0006616753283690379,-0.0005537063153995529,0.0007141982708401883,0.00718549214475492,0.0009035022861473346,0.008624054769126567,0.0011153870838587312,0.00902507448344881,0.001325247636170274,0.005275372848296205,0.0014528291936154458,0.004734090116987749,0.001607488996099504,0.007890006272746681
0.0,0.0008358287060558453,-0.00016011889665093858,0.0008077802900630448,-0.0002460329798407414,0.0007546414659717282,-0.0014492465241405577,0.0007204374634256863,-0.001760583257142177,0.0007202798558094476,0.00040837620044659553,0.0007916089442623392,0.0035090136380712825,0.0009297497290047522,0.00691250996920778,0.0010689579350702406,0.0066530247751149345,0.0012981655020360236,0.00906391757452214,0.0014537276102451347,0.004170037755853988,0.0015103637512785474,0.0008805931889033505
0.0,0.0008771738864917146,-0.0001477160288260359,0.0008078603237385412,-0.0037611450049910866,0.0007427214171268277,-0.0016288041855835869,0.0007448499900035495,0.0012020829150091062,0.0008087386554419606,0.004072177184821317,0.0008721750319935047,0.0002549420356700576,0.0009168633801344292,0.007330878146765203,0.0010927921730460595,0.006321798820995917,0.001238528724023424,0.004488802631171307,0.0013831534203756733,0.00555692633836905,0.0015983207201937925,0.011466972618064083
0.0,0.0008305730432640141,-4.030957862919277e-05,0.0008220877297535005,-0.0011453835435619982,0.0007649761490682613,0.0011474060902231544,0.0007965161909123571,-0.0005596175285300356,0.000853734368807522,0.0020928959505622973,0.0009135405352977213,0.003719983771461593,0.0010093620049864093,0.002466686366361141,0.0010595819680565052,0.002311231046163219,0.0011556823445768257,0.007378559522548861,0.0013722093752900743,0.00818881101066558,0.0015543271710128574,0.006798873259939048
0.0,0.0007612794853309846,8.764478366050104e-05,0.0008066574014019959,0.0030480424721469074,0.0008437316378674146,-0.001336659768339465,0.0008480724158902993,0.0014479842920533024,0.0008739696779555308,0.002820098475403381,0.0009998425313854859,0.004817755094473383,0.0010250716151180101,-0.0005816282227912786,0.0010448598115305875,0.003939484200655802,0.0011395284316946135,0.003838416939470052,0.0013043957445213578,0.00730824556475049,0.0015862796133665443,0.014232822284941823
0.0,0.0007625800870795336,-6.616412822442358e-05,0.0007887574580275319,0.004005821878721633,0.0008413832243552565,0.001534584715415913,0.0009322413623784807,0.002387371668386874,0.0009799128590845764,0.0010312642015093034,0.0009846745837662075,0.0007425701054025352,0.001032953789578765,0.0011626255010954425,0.001072283934381713,0.0024119675442879907,0.0011187853951065189,0.0031066370742082387,0.0012886561001911366,0.009700897381790537,0.0014429710297172043,0.003572281573409518
0.0,0.0007721629782289885,-1.003511846337574e-05,0.0007637533841644583,0.000494391139044508,0.0008683026696085603,0.005383863011530783,0.0009974957862961236,0.004132271520497356,0.001041407574205654,0.0010433097323333035,0.0010311034517809384,-0.0014980103714968206,0.0010051577523984543,-1.653615427760647e-05,0.001078341258657352,0.005519445424670316,0.0011525628018462543,0.0033426793240826543,0.0012569266983612688,0.0021203011109844575,0.0013331262730482622,0.0040893611139999845
0.0,0.0007088763540425357,0.00018747801595918852,0.0008010447657435322,0.0057167403703505424,0.0009124602817528719,0.0030905687917021233,0.0010108531849143691,0.0025389255532450826,0.001085569714690353,0.0024699002163138125,0.001068149425568317,-0.0014965887495197896,0.0010319562454955647,-0.0017660136755386095,0.0010769759953152052,0.0035501635731850535,0.0011801706748214695,0.005501360834305768,0.001216849169479148,-0.00110640064308432,0.001208970831850333,-6.234876535665077e-05
0.0,0.0007511057904886705,0.00015800808019683467,0.0008079717691339589,0.003160584152121509,0.0009304008593208417,0.0053412443706938135,0.001061753351931943,0.0031963941540948,0.0010731635357627085,0.0013524672361843134,0.0010751173146984247,-0.0008893524297344554,0.0011303269796124182,0.0015774398042990559,0.0011100277523797151,0.0009010027960570684,0.0011472978174542456,0.001973083808002,0.0011545882676589347,-0.0002651354429929355,0.0011633268944305636,0.000251724479003192
0.0,0.0008153666239648829,7.3946798116452115e-06,0.0008362087041442081,0.003387105078952945,0.0009548534216289624,0.0023575424495374214,0.0010284357321643735,0.0021310080890857815,0.0010920531856785545,0.0035992573506128103,0.001130461400956615,0.0005229052162125968,0.0011598469661685555,0.0018567656099586643,0.001189017633027426,-0.0022891625135083413,0.0011132226611974697,-0.0018218337008296572,0.0010681434048593896,0.0007859968845230277,0.0011621991100487189,0.0045251577882447075
